index,p0re,p0im,p1re,p1im
4804,0.14800,-0.06464,0.27628,0.84335
4805,0.18343,-0.02802,0.31798,0.84914
4806,0.22071,0.01033,0.35917,0.85399
4807,0.25953,0.05014,0.39983,0.85767
4808,0.30001,0.09137,0.43974,0.86019
4809,0.34190,0.13375,0.47874,0.86125
4810,0.38498,0.17724,0.51666,0.86083
4811,0.42907,0.22180,0.55332,0.85875
4812,0.47411,0.26721,0.58867,0.85496
4813,0.51984,0.31327,0.62253,0.84932
4814,0.56620,0.35978,0.65477,0.84171
4815,0.61292,0.40671,0.68524,0.83208
4816,0.65997,0.45373,0.71391,0.82024
4817,0.70704,0.50070,0.74063,0.80626
4818,0.75404,0.54740,0.76535,0.78999
4819,0.80070,0.59380,0.78807,0.77141
4820,0.84699,0.63953,0.80866,0.75051
4821,0.89261,0.68443,0.82703,0.72726
4822,0.93747,0.72836,0.84322,0.70170
4823,0.98148,0.77114,0.85728,0.67386
4824,1.02432,0.81253,0.86911,0.64370
4825,1.06594,0.85238,0.87889,0.61129
4826,1.10634,0.89059,0.88649,0.57672
4827,1.14513,0.92693,0.89199,0.54000
4828,1.18223,0.96136,0.89543,0.50134
4829,1.21750,0.99360,0.89680,0.46084
4830,1.25089,1.02343,0.89627,0.41850
4831,1.28218,1.05076,0.89394,0.37444
4832,1.31123,1.07564,0.88978,0.32894
4833,1.33804,1.09786,0.88399,0.28202
4834,1.36252,1.11724,0.87657,0.23395
4835,1.38451,1.13393,0.86781,0.18482
4836,1.40387,1.14768,0.85750,0.13479
4837,1.42059,1.15847,0.84593,0.08407
4838,1.43461,1.16633,0.83310,0.03289
4839,1.44580,1.17112,0.81921,-0.01874
4840,1.45425,1.17292,0.80433,-0.07046
4841,1.45970,1.17161,0.78849,-0.12210
4842,1.46232,1.16725,0.77182,-0.17359
4843,1.46185,1.15998,0.75434,-0.22473
4844,1.45853,1.14983,0.73613,-0.27525
4845,1.45221,1.13677,0.71728,-0.32511
4846,1.44291,1.12094,0.69786,-0.37408
4847,1.43064,1.10236,0.67782,-0.42210
4848,1.41549,1.08122,0.65726,-0.46891
4849,1.39756,1.05748,0.63623,-0.51435
4850,1.37672,1.03137,0.61475,-0.55840
4851,1.35304,1.00295,0.59271,-0.60090
4852,1.32677,0.97242,0.57022,-0.64171
4853,1.29785,0.94003,0.54727,-0.68076
4854,1.26639,0.90566,0.52376,-0.71801
4855,1.23249,0.86980,0.49972,-0.75319
4856,1.19641,0.83253,0.47513,-0.78644
4857,1.15804,0.79402,0.44998,-0.81758
4858,1.11765,0.75435,0.42426,-0.84651
4859,1.07530,0.71374,0.39790,-0.87331
4860,1.03121,0.67248,0.37092,-0.89794
4861,0.98538,0.63077,0.34324,-0.92028
4862,0.93812,0.58874,0.31494,-0.94019
4863,0.88951,0.54664,0.28592,-0.95789
4864,0.83979,0.50469,0.25618,-0.97323
4865,0.78894,0.46301,0.22576,-0.98629
4866,0.73721,0.42190,0.19455,-0.99695
4867,0.68478,0.38147,0.16270,-1.00546
4868,0.63178,0.34203,0.13002,-1.01170
4869,0.57835,0.30368,0.09682,-1.01565
4870,0.52465,0.26661,0.06291,-1.01733
4871,0.47096,0.23094,0.02842,-1.01680
4872,0.41737,0.19688,-0.00662,-1.01418
4873,0.36401,0.16452,-0.04208,-1.00942
4874,0.31099,0.13400,-0.07794,-1.00256
4875,0.25837,0.10544,-0.11404,-0.99365
4876,0.20638,0.07896,-0.15035,-0.98285
4877,0.15521,0.05459,-0.18679,-0.97018
4878,0.10504,0.03239,-0.22325,-0.95564
4879,0.05583,0.01250,-0.25961,-0.93933
4880,0.00778,-0.00513,-0.29565,-0.92142
4881,-0.03908,-0.02054,-0.33139,-0.90177
4882,-0.08463,-0.03356,-0.36661,-0.88061
4883,-0.12871,-0.04428,-0.40117,-0.85791
4884,-0.17134,-0.05276,-0.43502,-0.83370
4885,-0.21231,-0.05891,-0.46789,-0.80817
4886,-0.25164,-0.06297,-0.49977,-0.78139
4887,-0.28914,-0.06479,-0.53047,-0.75334
4888,-0.32498,-0.06475,-0.55996,-0.72419
4889,-0.35899,-0.06276,-0.58803,-0.69401
4890,-0.39112,-0.05900,-0.61458,-0.66287
4891,-0.42122,-0.05354,-0.63947,-0.63086
4892,-0.44937,-0.04647,-0.66267,-0.59809
4893,-0.47552,-0.03806,-0.68413,-0.56447
4894,-0.49966,-0.02829,-0.70378,-0.53019
4895,-0.52179,-0.01736,-0.72147,-0.49526
4896,-0.54193,-0.00540,-0.73712,-0.45985
4897,-0.55995,0.00743,-0.75075,-0.42400
4898,-0.57609,0.02102,-0.76233,-0.38761
4899,-0.59023,0.03517,-0.77178,-0.35086
4900,-0.60235,0.04988,-0.77921,-0.31387
4901,-0.61254,0.06476,-0.78456,-0.27662
4902,-0.62086,0.07984,-0.78789,-0.23911
4903,-0.62731,0.09512,-0.78916,-0.20141
4904,-0.63205,0.11024,-0.78854,-0.16365
4905,-0.63507,0.12537,-0.78590,-0.12570
4906,-0.63635,0.14013,-0.78138,-0.08775
4907,-0.63601,0.15449,-0.77505,-0.04977
4908,-0.63429,0.16844,-0.76709,-0.01178
4909,-0.63115,0.18192,-0.75743,0.02624
4910,-0.62671,0.19476,-0.74632,0.06425
4911,-0.62107,0.20700,-0.73373,0.10219
4912,-0.61429,0.21849,-0.71974,0.14016
4913,-0.60660,0.22928,-0.70440,0.17810
4914,-0.59803,0.23912,-0.68804,0.21597
4915,-0.58860,0.24813,-0.67061,0.25385
4916,-0.57851,0.25635,-0.65221,0.29168
4917,-0.56789,0.26360,-0.63302,0.32944
4918,-0.55682,0.26999,-0.61305,0.36719
4919,-0.54540,0.27545,-0.59248,0.40480
4920,-0.53379,0.28003,-0.57138,0.44252
4921,-0.52206,0.28365,-0.54977,0.48016
4922,-0.51036,0.28628,-0.52786,0.51767
4923,-0.49888,0.28804,-0.50559,0.55520
4924,-0.48754,0.28890,-0.48304,0.59259
4925,-0.47653,0.28881,-0.46039,0.62990
4926,-0.46608,0.28790,-0.43763,0.66713
4927,-0.45621,0.28614,-0.41486,0.70431
4928,-0.44688,0.28353,-0.39196,0.74135
4929,-0.43833,0.28025,-0.36917,0.77829
4930,-0.43051,0.27621,-0.34633,0.81497
4931,-0.42356,0.27145,-0.32358,0.85143
4932,-0.41746,0.26598,-0.30078,0.88769
4933,-0.41227,0.25993,-0.27817,0.92371
4934,-0.40809,0.25328,-0.25557,0.95932
4935,-0.40488,0.24610,-0.23299,0.99459
4936,-0.40272,0.23851,-0.21053,1.02938
4937,-0.40160,0.23053,-0.18810,1.06374
4938,-0.40158,0.22220,-0.16564,1.09757
4939,-0.40262,0.21363,-0.14318,1.13075
4940,-0.40473,0.20492,-0.12065,1.16330
4941,-0.40782,0.19605,-0.09803,1.19506
4942,-0.41194,0.18715,-0.07520,1.22600
4943,-0.41702,0.17842,-0.05235,1.25619
4944,-0.42302,0.16985,-0.02937,1.28539
4945,-0.42982,0.16154,-0.00617,1.31364
4946,-0.43762,0.15347,0.01731,1.34075
4947,-0.44611,0.14598,0.04098,1.36686
4948,-0.45527,0.13911,0.06478,1.39174
4949,-0.46515,0.13279,0.08896,1.41543
4950,-0.47563,0.12734,0.11337,1.43788
4951,-0.48657,0.12279,0.13806,1.45881
4952,-0.49798,0.11923,0.16318,1.47837
4953,-0.50972,0.11661,0.18847,1.49649
4954,-0.52176,0.11514,0.21411,1.51303
4955,-0.53401,0.11506,0.23998,1.52791
4956,-0.54629,0.11619,0.26607,1.54121
4957,-0.55868,0.11873,0.29236,1.55274
4958,-0.57106,0.12284,0.31889,1.56263
4959,-0.58332,0.12844,0.34558,1.57064
4960,-0.59542,0.13554,0.37234,1.57682
4961,-0.60721,0.14435,0.39911,1.58106
4962,-0.61863,0.15473,0.42584,1.58339
4963,-0.62960,0.16666,0.45250,1.58373
4964,-0.64001,0.18021,0.47906,1.58193
4965,-0.64989,0.19531,0.50528,1.57809
4966,-0.65904,0.21205,0.53114,1.57218
4967,-0.66751,0.23033,0.55668,1.56407
4968,-0.67514,0.25005,0.58173,1.55377
4969,-0.68194,0.27108,0.60624,1.54141
4970,-0.68782,0.29339,0.63009,1.52674
4971,-0.69251,0.31690,0.65308,1.50977
4972,-0.69619,0.34157,0.67526,1.49055
4973,-0.69873,0.36712,0.69650,1.46909
4974,-0.70002,0.39343,0.71669,1.44529
4975,-0.70004,0.42031,0.73570,1.41922
4976,-0.69870,0.44774,0.75348,1.39095
4977,-0.69599,0.47542,0.76996,1.36034
4978,-0.69194,0.50330,0.78508,1.32756
4979,-0.68635,0.53115,0.79873,1.29263
4980,-0.67923,0.55879,0.81077,1.25557
4981,-0.67041,0.58597,0.82115,1.21639
4982,-0.65992,0.61259,0.82980,1.17523
4983,-0.64782,0.63839,0.83672,1.13214
4984,-0.63409,0.66334,0.84178,1.08727
4985,-0.61853,0.68720,0.84499,1.04078
4986,-0.60120,0.70969,0.84629,0.99265
4987,-0.58223,0.73066,0.84561,0.94300
4988,-0.56140,0.75004,0.84296,0.89216
4989,-0.53882,0.76775,0.83834,0.84014
4990,-0.51450,0.78347,0.83164,0.78717
4991,-0.48838,0.79730,0.82295,0.73341
4992,-0.46054,0.80900,0.81223,0.67899
4993,-0.43102,0.81856,0.79948,0.62412
4994,-0.39985,0.82578,0.78473,0.56908
4995,-0.36702,0.83078,0.76811,0.51396
4996,-0.33272,0.83355,0.74961,0.45908
4997,-0.29686,0.83385,0.72917,0.40460
4998,-0.25962,0.83185,0.70690,0.35073
4999,-0.22097,0.82752,0.68287,0.29777
5000,-0.18117,0.82086,0.65710,0.24587
5001,-0.14036,0.81195,0.62961,0.19518
5002,-0.09854,0.80089,0.60054,0.14611
5003,-0.05573,0.78767,0.57003,0.09867
5004,-0.01218,0.77252,0.53802,0.05310
5005,0.03188,0.75554,0.50466,0.00962
5006,0.07641,0.73681,0.47014,-0.03155
5007,0.12127,0.71640,0.43440,-0.07039
5008,0.16627,0.69450,0.39758,-0.10667
5009,0.21120,0.67119,0.35980,-0.14031
5010,0.25583,0.64662,0.32101,-0.17116
5011,0.30025,0.62107,0.28148,-0.19911
5012,0.34407,0.59460,0.24119,-0.22418
5013,0.38718,0.56738,0.20030,-0.24634
5014,0.42949,0.53963,0.15880,-0.26535
5015,0.47063,0.51147,0.11685,-0.28137
5016,0.51068,0.48304,0.07462,-0.29453
5017,0.54933,0.45442,0.03198,-0.30478
5018,0.58650,0.42576,-0.01088,-0.31208
5019,0.62194,0.39714,-0.05384,-0.31661
5020,0.65559,0.36878,-0.09684,-0.31848
5021,0.68721,0.34078,-0.13994,-0.31775
5022,0.71691,0.31334,-0.18294,-0.31458
5023,0.74435,0.28625,-0.22573,-0.30917
5024,0.76952,0.25980,-0.26827,-0.30166
5025,0.79233,0.23395,-0.31058,-0.29229
5026,0.81275,0.20891,-0.35243,-0.28122
5027,0.83062,0.18453,-0.39395,-0.26871
5028,0.84598,0.16094,-0.43494,-0.25492
5029,0.85872,0.13813,-0.47545,-0.23999
5030,0.86891,0.11608,-0.51540,-0.22434
5031,0.87645,0.09473,-0.55470,-0.20797
5032,0.88134,0.07419,-0.59337,-0.19127
5033,0.88378,0.05442,-0.63124,-0.17446
5034,0.88363,0.03535,-0.66833,-0.15762
5035,0.88102,0.01694,-0.70466,-0.14096
5036,0.87602,-0.00094,-0.74005,-0.12479
5037,0.86866,-0.01828,-0.77453,-0.10942
5038,0.85895,-0.03508,-0.80806,-0.09461
5039,0.84704,-0.05147,-0.84059,-0.08082
5040,0.83312,-0.06752,-0.87205,-0.06797
5041,0.81724,-0.08330,-0.90236,-0.05646
5042,0.79956,-0.09872,-0.93171,-0.04606
5043,0.78008,-0.11401,-0.95987,-0.03711
5044,0.75902,-0.12916,-0.98688,-0.02950
5045,0.73662,-0.14418,-1.01259,-0.02342
5046,0.71275,-0.15913,-1.03712,-0.01877
5047,0.68772,-0.17406,-1.06028,-0.01559
5048,0.66160,-0.18899,-1.08216,-0.01393
5049,0.63469,-0.20388,-1.10278,-0.01364
5050,0.60710,-0.21874,-1.12197,-0.01477
5051,0.57886,-0.23367,-1.13987,-0.01711
5052,0.55009,-0.24859,-1.15634,-0.02070
5053,0.52089,-0.26351,-1.17145,-0.02537
5054,0.49151,-0.27845,-1.18509,-0.03102
5055,0.46195,-0.29334,-1.19730,-0.03748
5056,0.43245,-0.30813,-1.20809,-0.04480
5057,0.40305,-0.32278,-1.21748,-0.05265
5058,0.37380,-0.33747,-1.22545,-0.06101
5059,0.34493,-0.35180,-1.23200,-0.06981
5060,0.31642,-0.36603,-1.23716,-0.07877
5061,0.28839,-0.37994,-1.24096,-0.08780
5062,0.26082,-0.39354,-1.24322,-0.09676
5063,0.23399,-0.40666,-1.24411,-0.10561
5064,0.20779,-0.41946,-1.24369,-0.11417
5065,0.18240,-0.43164,-1.24195,-0.12227
5066,0.15758,-0.44334,-1.23891,-0.12991
5067,0.13362,-0.45447,-1.23452,-0.13703
5068,0.11054,-0.46490,-1.22895,-0.14356
5069,0.08824,-0.47477,-1.22212,-0.14939
5070,0.06687,-0.48396,-1.21407,-0.15440
5071,0.04639,-0.49242,-1.20496,-0.15864
5072,0.02679,-0.50014,-1.19472,-0.16210
5073,0.00817,-0.50713,-1.18345,-0.16493
5074,-0.00956,-0.51326,-1.17131,-0.16691
5075,-0.02625,-0.51873,-1.15807,-0.16819
5076,-0.04205,-0.52340,-1.14404,-0.16878
5077,-0.05682,-0.52733,-1.12906,-0.16878
5078,-0.07061,-0.53070,-1.11339,-0.16816
5079,-0.08341,-0.53328,-1.09709,-0.16708
5080,-0.09521,-0.53526,-1.08018,-0.16564
5081,-0.10606,-0.53656,-1.06277,-0.16375
5082,-0.11596,-0.53721,-1.04491,-0.16161
5083,-0.12481,-0.53737,-1.02657,-0.15941
5084,-0.13263,-0.53703,-1.00796,-0.15724
5085,-0.13949,-0.53620,-0.98910,-0.15513
5086,-0.14537,-0.53493,-0.97025,-0.15319
5087,-0.15023,-0.53324,-0.95136,-0.15154
5088,-0.15405,-0.53135,-0.93259,-0.15031
5089,-0.15684,-0.52907,-0.91387,-0.14961
5090,-0.15872,-0.52650,-0.89543,-0.14949
5091,-0.15953,-0.52375,-0.87731,-0.15008
5092,-0.15934,-0.52080,-0.85966,-0.15135
5093,-0.15808,-0.51771,-0.84243,-0.15349
5094,-0.15589,-0.51451,-0.82580,-0.15635
5095,-0.15270,-0.51123,-0.80977,-0.16034
5096,-0.14851,-0.50778,-0.79446,-0.16528
5097,-0.14335,-0.50425,-0.77997,-0.17114
5098,-0.13726,-0.50068,-0.76628,-0.17812
5099,-0.13022,-0.49704,-0.75355,-0.18603
5100,-0.12226,-0.49337,-0.74168,-0.19501
5101,-0.11339,-0.48968,-0.73082,-0.20502
5102,-0.10366,-0.48590,-0.72099,-0.21610
5103,-0.09314,-0.48205,-0.71222,-0.22809
5104,-0.08179,-0.47823,-0.70447,-0.24106
5105,-0.06980,-0.47426,-0.69780,-0.25494
5106,-0.05715,-0.47021,-0.69222,-0.26965
5107,-0.04376,-0.46609,-0.68770,-0.28508
5108,-0.02976,-0.46186,-0.68416,-0.30119
5109,-0.01513,-0.45756,-0.68165,-0.31791
5110,-0.00002,-0.45312,-0.68013,-0.33520
5111,0.01556,-0.44859,-0.67942,-0.35288
5112,0.03150,-0.44392,-0.67961,-0.37110
5113,0.04784,-0.43920,-0.68064,-0.38954
5114,0.06449,-0.43438,-0.68233,-0.40822
5115,0.08137,-0.42947,-0.68479,-0.42705
5116,0.09851,-0.42447,-0.68784,-0.44582
5117,0.11576,-0.41956,-0.69150,-0.46463
5118,0.13316,-0.41469,-0.69551,-0.48337
5119,0.15058,-0.40989,-0.69986,-0.50182
5120,0.16799,-0.40519,-0.70445,-0.51997
5121,0.18547,-0.40052,-0.70930,-0.53788
5122,0.20286,-0.39608,-0.71402,-0.55541
5123,0.22012,-0.39181,-0.71871,-0.57243
5124,0.23734,-0.38780,-0.72339,-0.58906
5125,0.25444,-0.38410,-0.72784,-0.60506
5126,0.27137,-0.38076,-0.73189,-0.62040
5127,0.28814,-0.37790,-0.73563,-0.63510
5128,0.30480,-0.37538,-0.73878,-0.64913
5129,0.32119,-0.37334,-0.74131,-0.66239
5130,0.33740,-0.37191,-0.74315,-0.67493
5131,0.35352,-0.37102,-0.74423,-0.68675
5132,0.36943,-0.37073,-0.74434,-0.69778
5133,0.38524,-0.37106,-0.74354,-0.70799
5134,0.40095,-0.37196,-0.74172,-0.71739
5135,0.41650,-0.37356,-0.73876,-0.72598
5136,0.43203,-0.37586,-0.73466,-0.73373
5137,0.44747,-0.37884,-0.72934,-0.74075
5138,0.46279,-0.38245,-0.72273,-0.74686
5139,0.47817,-0.38678,-0.71473,-0.75214
5140,0.49356,-0.39164,-0.70535,-0.75659
5141,0.50889,-0.39722,-0.69455,-0.76033
5142,0.52433,-0.40331,-0.68235,-0.76322
5143,0.53969,-0.40989,-0.66863,-0.76528
5144,0.55531,-0.41692,-0.65339,-0.76664
5145,0.57102,-0.42440,-0.63674,-0.76714
5146,0.58669,-0.43226,-0.61848,-0.76683
5147,0.60256,-0.44041,-0.59878,-0.76567
5148,0.61857,-0.44881,-0.57761,-0.76374
5149,0.63476,-0.45737,-0.55496,-0.76103
5150,0.65111,-0.46600,-0.53082,-0.75755
5151,0.66743,-0.47469,-0.50533,-0.75330
5152,0.68398,-0.48324,-0.47850,-0.74824
5153,0.70067,-0.49172,-0.45050,-0.74240
5154,0.71746,-0.49997,-0.42127,-0.73578
5155,0.73429,-0.50801,-0.39099,-0.72826
5156,0.75106,-0.51575,-0.35967,-0.71987
5157,0.76791,-0.52317,-0.32738,-0.71060
5158,0.78477,-0.53008,-0.29432,-0.70050
5159,0.80166,-0.53660,-0.26054,-0.68953
5160,0.81852,-0.54256,-0.22623,-0.67769
5161,0.83514,-0.54803,-0.19155,-0.66491
5162,0.85173,-0.55291,-0.15655,-0.65117
5163,0.86805,-0.55724,-0.12146,-0.63642
5164,0.88420,-0.56106,-0.08635,-0.62073
5165,0.90010,-0.56426,-0.05128,-0.60402
5166,0.91572,-0.56683,-0.01653,-0.58620
5167,0.93092,-0.56899,0.01778,-0.56726
5168,0.94582,-0.57064,0.05154,-0.54717
5169,0.96034,-0.57183,0.08451,-0.52587
5170,0.97446,-0.57258,0.11661,-0.50346
5171,0.98812,-0.57308,0.14766,-0.47993
5172,1.00114,-0.57314,0.17768,-0.45520
5173,1.01366,-0.57304,0.20646,-0.42919
5174,1.02565,-0.57274,0.23391,-0.40205
5175,1.03706,-0.57234,0.25987,-0.37366
5176,1.04794,-0.57188,0.28433,-0.34399
5177,1.05822,-0.57154,0.30714,-0.31325
5178,1.06785,-0.57117,0.32817,-0.28127
5179,1.07683,-0.57100,0.34758,-0.24805
5180,1.08525,-0.57098,0.36508,-0.21365
5181,1.09292,-0.57133,0.38074,-0.17824
5182,1.09993,-0.57194,0.39455,-0.14166
5183,1.10621,-0.57288,0.40654,-0.10421
5184,1.11191,-0.57418,0.41667,-0.06561
5185,1.11692,-0.57595,0.42502,-0.02618
5186,1.12120,-0.57815,0.43146,0.01405
5187,1.12478,-0.58073,0.43618,0.05502
5188,1.12755,-0.58386,0.43920,0.09674
5189,1.12961,-0.58739,0.44052,0.13898
5190,1.13103,-0.59126,0.44021,0.18167
5191,1.13156,-0.59553,0.43842,0.22474
5192,1.13136,-0.60014,0.43514,0.26817
5193,1.13037,-0.60502,0.43064,0.31165
5194,1.12865,-0.61003,0.42478,0.35524
5195,1.12608,-0.61524,0.41769,0.39874
5196,1.12265,-0.62054,0.40961,0.44193
5197,1.11834,-0.62590,0.40050,0.48484
5198,1.11308,-0.63099,0.39046,0.52726
5199,1.10689,-0.63586,0.37956,0.56897
5200,1.09978,-0.64045,0.36800,0.61004
5201,1.09167,-0.64458,0.35586,0.65017
5202,1.08257,-0.64817,0.34317,0.68936
5203,1.07236,-0.65106,0.32992,0.72733
5204,1.06112,-0.65322,0.31636,0.76402
5205,1.04878,-0.65454,0.30253,0.79940
5206,1.03526,-0.65488,0.28842,0.83314
5207,1.02067,-0.65426,0.27416,0.86517
5208,1.00482,-0.65249,0.25968,0.89551
5209,0.98789,-0.64949,0.24509,0.92392
5210,0.96976,-0.64529,0.23045,0.95031
5211,0.95045,-0.63970,0.21585,0.97459
5212,0.93003,-0.63270,0.20128,0.99679
5213,0.90834,-0.62438,0.18673,1.01657
5214,0.88558,-0.61462,0.17225,1.03406
5215,0.86175,-0.60338,0.15790,1.04912
5216,0.83680,-0.59078,0.14366,1.06172
5217,0.81073,-0.57683,0.12955,1.07182
5218,0.78379,-0.56147,0.11566,1.07938
5219,0.75579,-0.54476,0.10179,1.08433
5220,0.72681,-0.52682,0.08814,1.08668
5221,0.69716,-0.50764,0.07467,1.08642
5222,0.66673,-0.48736,0.06127,1.08353
5223,0.63555,-0.46599,0.04803,1.07814
5224,0.60371,-0.44372,0.03505,1.07019
5225,0.57134,-0.42067,0.02221,1.05978
5226,0.53865,-0.39694,0.00959,1.04687
5227,0.50567,-0.37258,-0.00286,1.03161
5228,0.47259,-0.34776,-0.01498,1.01398
5229,0.43933,-0.32261,-0.02697,0.99423
5230,0.40622,-0.29728,-0.03869,0.97232
5231,0.37319,-0.27184,-0.05020,0.94851
5232,0.34048,-0.24652,-0.06141,0.92286
5233,0.30821,-0.22130,-0.07244,0.89546
5234,0.27642,-0.19653,-0.08308,0.86662
5235,0.24529,-0.17212,-0.09331,0.83640
5236,0.21492,-0.14831,-0.10319,0.80483
5237,0.18553,-0.12518,-0.11288,0.77232
5238,0.15713,-0.10288,-0.12214,0.73912
5239,0.12991,-0.08144,-0.13102,0.70506
5240,0.10383,-0.06101,-0.13949,0.67048
5241,0.07929,-0.04164,-0.14748,0.63565
5242,0.05616,-0.02348,-0.15503,0.60078
5243,0.03466,-0.00648,-0.16216,0.56599
5244,0.01497,0.00933,-0.16878,0.53145
5245,-0.00306,0.02380,-0.17502,0.49724
5246,-0.01914,0.03683,-0.18069,0.46369
5247,-0.03324,0.04860,-0.18590,0.43094
5248,-0.04530,0.05887,-0.19066,0.39919
5249,-0.05516,0.06769,-0.19489,0.36838
5250,-0.06292,0.07508,-0.19873,0.33884
5251,-0.06843,0.08107,-0.20209,0.31060
5252,-0.07173,0.08560,-0.20508,0.28384
5253,-0.07273,0.08873,-0.20768,0.25849
5254,-0.07132,0.09048,-0.20980,0.23471
5255,-0.06761,0.09077,-0.21159,0.21255
5256,-0.06159,0.08974,-0.21301,0.19196
5257,-0.05319,0.08736,-0.21418,0.17302
5258,-0.04238,0.08369,-0.21511,0.15576
5259,-0.02931,0.07877,-0.21596,0.14015
5260,-0.01391,0.07268,-0.21659,0.12610
5261,0.00376,0.06532,-0.21712,0.11367
5262,0.02359,0.05676,-0.21755,0.10272
5263,0.04556,0.04714,-0.21807,0.09320
5264,0.06959,0.03647,-0.21861,0.08501
5265,0.09564,0.02481,-0.21932,0.07804
5266,0.12361,0.01210,-0.22028,0.07217
5267,0.15327,-0.00149,-0.22145,0.06724
5268,0.18458,-0.01600,-0.22305,0.06314
5269,0.21757,-0.03127,-0.22496,0.05978
5270,0.25203,-0.04739,-0.22744,0.05709
5271,0.28778,-0.06435,-0.23037,0.05490
5272,0.32476,-0.08201,-0.23391,0.05305
5273,0.36290,-0.10025,-0.23807,0.05137
5274,0.40192,-0.11909,-0.24287,0.04974
5275,0.44172,-0.13843,-0.24849,0.04808
5276,0.48222,-0.15830,-0.25485,0.04621
5277,0.52325,-0.17862,-0.26199,0.04416
5278,0.56466,-0.19939,-0.27007,0.04167
5279,0.60625,-0.22033,-0.27900,0.03866
5280,0.64797,-0.24156,-0.28883,0.03527
5281,0.68962,-0.26300,-0.29958,0.03117
5282,0.73106,-0.28448,-0.31132,0.02632
5283,0.77220,-0.30598,-0.32404,0.02079
5284,0.81282,-0.32738,-0.33775,0.01450
5285,0.85291,-0.34869,-0.35239,0.00747
5286,0.89230,-0.36971,-0.36795,-0.00043
5287,0.93094,-0.39048,-0.38448,-0.00904
5288,0.96863,-0.41067,-0.40187,-0.01850
5289,1.00523,-0.43048,-0.42019,-0.02865
5290,1.04069,-0.44959,-0.43931,-0.03968
5291,1.07498,-0.46806,-0.45922,-0.05146
5292,1.10800,-0.48557,-0.47986,-0.06387
5293,1.13961,-0.50215,-0.50119,-0.07698
5294,1.16980,-0.51769,-0.52314,-0.09069
5295,1.19844,-0.53213,-0.54567,-0.10502
5296,1.22553,-0.54536,-0.56863,-0.11983
5297,1.25101,-0.55723,-0.59210,-0.13514
5298,1.27488,-0.56778,-0.61573,-0.15085
5299,1.29705,-0.57683,-0.63955,-0.16690
5300,1.31747,-0.58436,-0.66356,-0.18337
5301,1.33614,-0.59024,-0.68759,-0.20008
5302,1.35295,-0.59432,-0.71154,-0.21703
5303,1.36796,-0.59668,-0.73534,-0.23417
5304,1.38118,-0.59721,-0.75885,-0.25148
5305,1.39241,-0.59593,-0.78197,-0.26889
5306,1.40175,-0.59275,-0.80466,-0.28636
5307,1.40922,-0.58759,-0.82679,-0.30388
5308,1.41475,-0.58062,-0.84817,-0.32145
5309,1.41821,-0.57172,-0.86881,-0.33900
5310,1.41964,-0.56091,-0.88860,-0.35659
5311,1.41900,-0.54820,-0.90735,-0.37406
5312,1.41636,-0.53368,-0.92503,-0.39141
5313,1.41161,-0.51729,-0.94160,-0.40878
5314,1.40463,-0.49918,-0.95699,-0.42602
5315,1.39549,-0.47942,-0.97099,-0.44318
5316,1.38423,-0.45798,-0.98364,-0.46013
5317,1.37074,-0.43512,-0.99490,-0.47697
5318,1.35500,-0.41080,-1.00463,-0.49356
5319,1.33682,-0.38519,-1.01278,-0.50991
5320,1.31635,-0.35834,-1.01932,-0.52604
5321,1.29356,-0.33037,-1.02422,-0.54192
5322,1.26835,-0.30141,-1.02746,-0.55752
5323,1.24064,-0.27160,-1.02903,-0.57265
5324,1.21047,-0.24099,-1.02882,-0.58724
5325,1.17788,-0.20977,-1.02694,-0.60131
5326,1.14286,-0.17809,-1.02329,-0.61474
5327,1.10537,-0.14612,-1.01794,-0.62753
5328,1.06541,-0.11387,-1.01086,-0.63953
5329,1.02302,-0.08153,-1.00206,-0.65067
5330,0.97827,-0.04914,-0.99158,-0.66097
5331,0.93118,-0.01695,-0.97950,-0.67021
5332,0.88176,0.01506,-0.96582,-0.67832
5333,0.83016,0.04669,-0.95052,-0.68516
5334,0.77636,0.07799,-0.93372,-0.69069
5335,0.72043,0.10870,-0.91547,-0.69478
5336,0.66269,0.13886,-0.89583,-0.69729
5337,0.60305,0.16833,-0.87487,-0.69808
5338,0.54178,0.19703,-0.85261,-0.69723
5339,0.47892,0.22498,-0.82931,-0.69447
5340,0.41475,0.25200,-0.80503,-0.68971
5341,0.34930,0.27807,-0.77975,-0.68291
5342,0.28290,0.30342,-0.75369,-0.67410
5343,0.21563,0.32772,-0.72689,-0.66310
5344,0.14773,0.35101,-0.69949,-0.65002
5345,0.07933,0.37320,-0.67157,-0.63454
5346,0.01076,0.39453,-0.64330,-0.61670
5347,-0.05771,0.41480,-0.61486,-0.59659
5348,-0.12600,0.43412,-0.58632,-0.57408
5349,-0.19388,0.45240,-0.55787,-0.54922
5350,-0.26102,0.46964,-0.52960,-0.52208
5351,-0.32732,0.48587,-0.50176,-0.49265
5352,-0.39252,0.50113,-0.47441,-0.46091
5353,-0.45651,0.51535,-0.44770,-0.42700
5354,-0.51895,0.52854,-0.42196,-0.39108
5355,-0.57970,0.54069,-0.39720,-0.35323
5356,-0.63852,0.55193,-0.37362,-0.31333
5357,-0.69537,0.56205,-0.35135,-0.27175
5358,-0.75001,0.57111,-0.33060,-0.22847
5359,-0.80239,0.57911,-0.31153,-0.18389
5360,-0.85238,0.58611,-0.29419,-0.13798
